firm_id,cik,symbol,year,sector,sub_industry,flat,tau,K,ROA,ROA,log_size,log_age,n_exec_officers,doc_wordcount,keywords_total,employees,total_assets,market_cap,founded_year
0000764180,0000764180,MO,2023,Consumer Staples,Tobacco,0.5,0.006622516556291391,0.0064552119859738,0.2107855846512834,0.2107855846512834,8.68270762989381,3.6375861597263857,1,78976,64,5900.0,38570000000.0,108088213504.0,1985.0
0000764180,0000764180,MO,2022,Consumer Staples,Tobacco,0.5,0.007246376811594203,0.0055741360089186,0.1559777020079017,0.1559777020079017,8.68270762989381,3.6109179126442243,1,83944,60,5900.0,36954000000.0,108088213504.0,1985.0
0000005272,0000005272,AIG,2024,Financials,Multi-line Insurance,0.5,0.477124183006536,0.0665606783253842,-0.0087030907129839,-0.0087030907129839,10.003332887505843,4.653960350157523,1,197269,300,22100.0,161322000000.0,41814093824.0,1919.0
0000005272,0000005272,AIG,2023,Financials,Multi-line Insurance,0.5,0.47019867549668876,0.0665606783253842,0.0067549776935543,0.0067549776935543,10.003332887505843,4.6443908991413725,1,186126,277,22100.0,539306000000.0,41814093824.0,1919.0
0000005272,0000005272,AIG,2022,Financials,Multi-line Insurance,0.5,0.5579710144927537,0.0665606783253842,0.0195834003538684,0.0195834003538684,10.003332887505843,4.634728988229636,1,218372,341,22100.0,522228000000.0,41814093824.0,1919.0
0001841666,0001841666,APA,2025,Energy,Oil & Gas Exploration & Production,0.1428571428571428,0.7843137254901961,0.0665606783253842,0.080738697145431,0.080738697145431,7.490529402060711,4.2626798770413155,6,78082,168,1791.0,17761000000.0,13287855104.0,1954.0
0001841666,0001841666,APA,2024,Energy,Oil & Gas Exploration & Production,0.1428571428571428,0.803921568627451,0.0665606783253842,0.0414646725116039,0.0414646725116039,7.490529402060711,4.248495242049359,6,78111,174,1791.0,19390000000.0,13287855104.0,1954.0
0001841666,0001841666,APA,2023,Energy,Oil & Gas Exploration & Production,0.1428571428571428,0.8278145695364238,0.0665606783253842,0.1872868013644712,0.1872868013644712,7.490529402060711,4.23410650459726,6,81248,184,1791.0,15244000000.0,13287855104.0,1954.0
0001841666,0001841666,APA,2022,Energy,Oil & Gas Exploration & Production,0.1666666666666666,0.8913043478260869,0.0665606783253842,0.2741309804518141,0.2710897144993706,7.490529402060711,4.219507705176107,5,83254,212,1791.0,13147000000.0,13287855104.0,1954.0
0000947484,0000947484,ACGL,2025,Financials,Property & Casualty Insurance,0.5,0.9934640522875817,0.0665606783253842,0.0555141908860312,0.0555141908860312,8.987196820661973,3.4011973816621555,1,132599,753,8000.0,79241000000.0,35217567744.0,1995.0
0000947484,0000947484,ACGL,2024,Financials,Property & Casualty Insurance,0.2,0.9934640522875817,0.0665606783253842,0.0608129072292894,0.0608129072292894,8.987196820661973,3.367295829986474,4,133076,743,8000.0,70906000000.0,35217567744.0,1995.0
0000947484,0000947484,ACGL,2023,Financials,Property & Casualty Insurance,0.2,0.9933774834437086,0.0665606783253842,0.0754252537941805,0.0754252537941805,8.987196820661973,3.332204510175204,4,131066,729,8000.0,58906000000.0,35217567744.0,1995.0
0000947484,0000947484,ACGL,2022,Financials,Property & Casualty Insurance,0.2,0.9927536231884058,0.0665606783253842,0.0307564075849135,0.0307564075849135,8.987196820661973,3.295836866004329,4,130710,731,8000.0,47990000000.0,35217567744.0,1995.0
0001176948,0001176948,ARES,2024,Financials,Asset Management & Custody Banks,0.5,0.9607843137254902,0.0665606783253842,0.01863592107926,0.01863592107926,8.28576542051433,3.8501476017100584,1,151391,526,3967.0,24884308000.0,39657377792.0,1977.0
0000354190,0000354190,AJG,2025,Financials,Insurance Brokers,0.5,0.24836601307189543,0.0665606783253842,0.0211420080662279,0.0211420080662279,11.184421397998193,4.584967478670572,1,84792,108,72000.0,70665000000.0,57708666880.0,1927.0
0000354190,0000354190,AJG,2024,Financials,Insurance Brokers,0.5,0.2875816993464052,0.0665606783253842,0.0227686561357092,0.0227686561357092,11.184421397998193,4.574710978503383,1,88875,115,72000.0,64255000000.0,57708666880.0,1927.0
0000354190,0000354190,AJG,2023,Financials,Insurance Brokers,0.5,0.3443708609271523,0.0665606783253842,0.0187926952599785,0.0187926952599785,11.184421397998193,4.564348191467836,1,85133,112,72000.0,51615800000.0,57708666880.0,1927.0
0000354190,0000354190,AJG,2022,Financials,Insurance Brokers,0.5,0.26811594202898553,0.0665606783253842,0.0290470926837407,0.0290470926837407,11.184421397998193,4.553876891600541,1,85331,102,72000.0,38358400000.0,57708666880.0,1927.0
0000866787,0000866787,AZO,2025,Consumer Discretionary,Automotive Retail,0.0555555555555555,0.41830065359477125,0.0665606783253842,0.1290728587131892,0.1290728587131892,11.26446410567173,3.828641396489095,17,44631,67,78000.0,19355324000.0,59746545664.0,1979.0
0000866787,0000866787,AZO,2024,Consumer Discretionary,Automotive Retail,0.0714285714285714,0.39869281045751637,0.0665606783253842,0.1550037033073835,0.1550037033073835,11.26446410567173,3.8066624897703196,13,43891,64,78000.0,17176538000.0,59746545664.0,1979.0
0000866787,0000866787,AZO,2023,Consumer Discretionary,Automotive Retail,0.0625,0.4503311258278146,0.0665606783253842,0.1581662264656342,0.1581662264656342,11.26446410567173,3.784189633918261,15,42760,63,78000.0,15985878000.0,59746545664.0,1979.0
0000866787,0000866787,AZO,2022,Consumer Discretionary,Automotive Retail,0.0476190476190476,0.4855072463768116,0.0665606783253842,0.1590570972533432,0.1590570972533432,11.26446410567173,3.7612001156935624,20,43717,65,78000.0,15275043000.0,59746545664.0,1979.0
0000009389,0000009389,BALL,2024,Materials,"Metal, Glass & Plastic Containers",0.5,0.20261437908496732,0.0665606783253842,0.2273655547991831,0.2273655547991831,9.680344001221918,4.969813299576001,1,54142,65,16000.0,17628000000.0,16863457280.0,1880.0
0000009389,0000009389,BALL,2023,Materials,"Metal, Glass & Plastic Containers",0.5,0.17880794701986755,0.0665606783253842,0.0366264311246956,0.0366264311246956,9.680344001221918,4.962844630259907,1,53614,62,16000.0,19303000000.0,16863457280.0,1880.0
0000009389,0000009389,BALL,2022,Materials,"Metal, Glass & Plastic Containers",0.5,0.3188405797101449,0.0665606783253842,0.036114320156713,0.036114320156713,9.680344001221918,4.955827057601261,1,52021,64,16000.0,19909000000.0,16863457280.0,1880.0
0000010456,0000010456,BAX,2025,Health Care,Health Care Equipment,0.5,0.8235294117647058,0.0554511278195488,-0.0477187733732236,-0.0477187733732236,10.532096211958502,4.543294782270004,1,86461,200,37500.0,20055000000.0,9545508864.0,1931.0
0000875045,0000875045,BIIB,2025,Health Care,Biotechnology,0.5,0.2549019607843137,0.0665606783253842,0.0439171860935138,0.0439171860935138,8.922658299524402,3.8501476017100584,1,108317,140,7500.0,29439500000.0,27289747456.0,1978.0
0000875045,0000875045,BIIB,2024,Health Care,Biotechnology,0.5,0.24183006535947713,0.0665606783253842,0.0581904004734521,0.0581904004734521,8.922658299524402,3.828641396489095,1,108573,135,7500.0,28049300000.0,27289747456.0,1978.0
0000875045,0000875045,BIIB,2023,Health Care,Biotechnology,0.5,0.3509933774834437,0.0665606783253842,0.0432523244725235,0.0432523244725235,8.922658299524402,3.8066624897703196,1,107121,141,7500.0,26844800000.0,27289747456.0,1978.0
0001512673,0001512673,XYZ,2025,Financials,Transaction & Payment Processing Services,0.5,0.38562091503267976,0.0665606783253842,0.0330123825638237,0.0330123825638237,9.230633075243945,2.772588722239781,1,86255,127,10205.0,39549887000.0,43599966208.0,2009.0
0001512673,0001512673,XYZ,2024,Financials,Transaction & Payment Processing Services,0.5,0.42483660130718953,0.0665606783253842,0.0787720621753543,0.0787720621753543,9.230633075243945,2.70805020110221,1,86423,127,10205.0,36777595000.0,43599966208.0,2009.0
0000079282,0000079282,BRO,2023,Financials,Insurance Brokers,0.5,0.2913907284768212,0.0665606783253842,0.0585231472149432,0.0585231472149432,10.038368034729945,4.430816798843313,1,60723,77,22888.0,14883000000.0,23471960064.0,1939.0
0001996862,0001996862,BG,2025,Consumer Staples,Agricultural Products & Services,0.1111111111111111,0.6470588235294118,0.0007772423441629,0.0183255479698167,0.0183255479698167,10.4341158035983,5.332718793265369,8,90640,167,34000.0,44528000000.0,24387164160.0,1818.0
0001996862,0001996862,BG,2024,Consumer Staples,Agricultural Products & Services,0.1111111111111111,0.6470588235294118,0.0008184454213824,0.0456644845174505,0.0456644845174505,10.4341158035983,5.327876168789581,8,91061,163,34000.0,24899000000.0,24387164160.0,1818.0
0001043277,0001043277,CHRW,2025,Industrials,Air Freight & Logistics,0.5,0.43790849673202614,0.0665606783253842,0.1160610479914423,0.1160610479914423,9.370416319822818,4.787491742782046,1,44891,68,11736.0,5058381000.0,21783529472.0,1905.0
0000927628,0000927628,COF,2025,Financials,Consumer Finance,0.5,1.0,0.0665606783253842,0.0036666173399759,0.0036666173399759,11.242428217272549,3.4339872044851463,1,127776,1052,76300.0,669009000000.0,125941145600.0,1994.0
0001783180,0001783180,CARR,2024,Industrials,Building Products,0.5,0.5163398692810458,0.0665606783253842,0.1498275539395235,0.1498275539395235,10.757902880692196,1.3862943611198906,1,61892,97,47000.0,37403000000.0,51579928576.0,2020.0
0000726958,0000726958,CASY,2023,Consumer Staples,Food Retail,0.5,0.019867549668874173,0.0665606783253842,0.0751591295700851,0.0751591295700851,10.057838212366052,4.02535169073515,1,34704,29,23338.0,5943270000.0,28979668992.0,1967.0
0000726958,0000726958,CASY,2022,Consumer Staples,Food Retail,0.25,0.021739130434782608,0.0665606783253842,0.0617157034580337,0.0617157034580337,10.057838212366052,4.007333185232471,3,36895,27,23338.0,5505730000.0,28979668992.0,1967.0
0001374310,0001374310,CBOE,2025,Financials,Financial Exchanges & Data,0.5,0.33986928104575165,0.0665606783253842,0.1182122016485228,0.1182122016485228,7.415175109613295,3.9512437185814275,1,100024,143,1661.0,9305300000.0,31344123904.0,1973.0
0001374310,0001374310,CBOE,2022,Financials,Financial Exchanges & Data,0.3333333333333333,0.5217391304347826,0.0665606783253842,0.0335767049107716,0.0335767049107716,7.415175109613295,3.8918202981106265,2,89009,135,1661.0,6998900000.0,31344123904.0,1973.0
0001138118,0001138118,CBRE,2025,Real Estate,Real Estate Services,0.5,0.7254901960784313,0.0665606783253842,0.0374712569226284,0.0374712569226284,11.951180395901384,4.77912349311153,1,69747,143,155000.0,30877000000.0,44229513216.0,1906.0
0001138118,0001138118,CBRE,2024,Real Estate,Real Estate Services,0.5,0.7843137254901961,0.0665606783253842,0.0396997908378788,0.0396997908378788,11.951180395901384,4.770684624465665,1,68917,153,155000.0,24383000000.0,44229513216.0,1906.0
0001130310,0001130310,CNP,2024,Utilities,Multi-Utilities,0.5,0.6862745098039216,0.0665606783253842,0.0232818497532443,0.0232818497532443,9.081824949740755,4.955827057601261,1,124503,237,8794.0,43768000000.0,27638396928.0,1882.0
0000093410,0000093410,CVX,2025,Energy,Integrated Oil & Gas,0.3333333333333333,0.6013071895424836,0.0076604240359367,0.0379584706739256,0.0379584706739256,10.669861960365004,4.983606621708336,2,77707,134,43039.0,324012000000.0,370453315584.0,1879.0
0000093410,0000093410,CVX,2024,Energy,Integrated Oil & Gas,0.3333333333333333,0.6209150326797386,0.0064900823429197,0.0687364266865936,0.0687364266865936,10.669861960365004,4.976733742420574,2,76977,132,43039.0,256938000000.0,370453315584.0,1879.0
0000093410,0000093410,CVX,2023,Energy,Integrated Oil & Gas,0.3333333333333333,0.7284768211920529,0.0026750778567435,0.0816757888943248,0.0816757888943248,10.669861960365004,4.969813299576001,2,73197,144,43039.0,261632000000.0,370453315584.0,1879.0
0000093410,0000093410,CVX,2022,Energy,Integrated Oil & Gas,0.3333333333333333,0.7246376811594203,0.0037618786934489,0.1376164588741565,0.1376164588741565,10.669861960365004,4.962844630259907,2,71217,137,43039.0,257709000000.0,370453315584.0,1879.0
0001058090,0001058090,CMG,2023,Consumer Discretionary,Restaurants,0.25,0.23178807947019867,0.0665606783253842,0.1527451151502132,0.1527451151502132,11.77760243768057,3.4011973816621555,3,35823,44,130301.0,8044362000.0,47668121600.0,1993.0
0001058090,0001058090,CMG,2022,Consumer Discretionary,Restaurants,0.3333333333333333,0.35507246376811596,0.0665606783253842,0.1297871498883291,0.1297871498883291,11.77760243768057,3.367295829986474,2,35470,45,130301.0,6927504000.0,47668121600.0,1993.0
0000896159,0000896159,CB,2025,Financials,Property & Casualty Insurance,0.5,0.6535947712418301,0.0665606783253842,0.0378588975753414,0.0378588975753414,10.714417768752456,3.6888794541139363,1,127899,237,45000.0,272327000000.0,128785719296.0,1985.0
0000896159,0000896159,CB,2024,Financials,Property & Casualty Insurance,0.5,0.6339869281045751,0.0665606783253842,0.0376072813407531,0.0376072813407531,10.714417768752456,3.6635616461296463,1,131849,231,45000.0,246548000000.0,128785719296.0,1985.0
0001739940,0001739940,CI,2025,Health Care,Health Care Services,0.3333333333333333,0.26143790849673204,0.0665606783253842,0.0377218700726321,0.0377218700726321,11.092382251415659,3.7612001156935624,2,84113,110,65669.0,157919000000.0,73911042048.0,1982.0
0001156375,0001156375,CME,2024,Financials,Financial Exchanges & Data,0.1666666666666666,0.673202614379085,0.0665606783253842,0.0256520695249805,0.0256520695249805,8.262300941787448,5.170483995038151,5,56624,104,3875.0,137447000000.0,103182622720.0,1848.0
0001156375,0001156375,CME,2023,Financials,Financial Exchanges & Data,0.1428571428571428,0.5496688741721855,0.0665606783253842,0.0248731555416437,0.0248731555416437,8.262300941787448,5.1647859739235145,6,56279,91,3875.0,129706100000.0,103182622720.0,1848.0
0001156375,0001156375,CME,2022,Financials,Financial Exchanges & Data,0.1428571428571428,0.5869565217391305,0.0665606783253842,0.0154499163775429,0.0154499163775429,8.262300941787448,5.159055299214529,6,56352,90,3875.0,174175700000.0,103182622720.0,1848.0
0000811156,0000811156,CMS,2023,Utilities,Multi-Utilities,0.5,0.6887417218543046,0.0665606783253842,0.0264641823552227,0.0264641823552227,9.030016817844901,4.919980925828125,1,77315,144,8350.0,33517000000.0,23278387200.0,1886.0
0000811156,0000811156,CMS,2022,Utilities,Multi-Utilities,0.5,0.7391304347826086,0.0665606783253842,0.0266960099512008,0.0266960099512008,9.030016817844901,4.912654885736052,1,78579,155,8350.0,31353000000.0,23278387200.0,1886.0
0001163165,0001163165,COP,2023,Energy,Oil & Gas Exploration & Production,0.5,0.8145695364238411,0.0665606783253842,0.1142258454609899,0.1142258454609899,9.20029003612268,3.044522437723423,1,85149,191,9900.0,95924000000.0,146998509568.0,2002.0
0001163165,0001163165,COP,2022,Energy,Oil & Gas Exploration & Production,0.5,0.8405797101449275,0.0665606783253842,0.1990855705592087,0.1990855705592087,9.20029003612268,2.995732273553991,1,90371,214,9900.0,93829000000.0,146998509568.0,2002.0
0000016918,0000016918,STZ,2025,Consumer Staples,Distillers & Vintners,0.3333333333333333,0.32679738562091504,0.0665606783253842,-0.0037594158588233,-0.0037594158588233,23.79837752131813,4.382026634673881,2,67931,96,,21652300000.0,27324033024.0,1945.0
0001868275,0001868275,CEG,2025,Utilities,Electric Utilities,0.5,0.23529411764705882,0.0665606783253842,0.0405072577686946,0.0405072577686946,9.63501969900815,3.258096538021482,1,99354,125,15291.0,57249000000.0,100609228800.0,1999.0
0001868275,0001868275,CEG,2024,Utilities,Electric Utilities,0.5,0.24836601307189543,0.0665606783253842,0.0708347504062275,0.0708347504062275,9.63501969900815,3.2188758248682006,1,104302,130,15291.0,52926000000.0,100609228800.0,1999.0
0001868275,0001868275,CEG,2023,Utilities,Electric Utilities,0.5,0.2185430463576159,0.0665606783253842,0.0319752551321959,0.0319752551321959,9.63501969900815,3.1780538303479458,1,106597,130,15291.0,50758000000.0,100609228800.0,1999.0
0000900075,0000900075,CPRT,2025,Industrials,Diversified Support Services,0.5,0.6078431372549019,0.0665606783253842,0.1538464054055821,0.1538464054055821,9.532423871145296,3.7612001156935624,1,48106,83,13800.0,10090902000.0,32660918272.0,1982.0
0000024741,0000024741,GLW,2025,Information Technology,Electronic Components,0.5,0.1830065359477124,0.0665606783253842,0.0515237603305785,0.0515237603305785,11.115428526511241,5.159055299214529,1,55088,66,67200.0,30976000000.0,142124007424.0,1851.0
0001175454,0001175454,CPAY,2022,Financials,Transaction & Payment Processing Services,0.5,0.2463768115942029,0.0665606783253842,0.0677343593630893,0.0677343593630893,9.375854810453756,3.091042453358316,1,65729,77,11800.0,14089260000.0,22451832832.0,2000.0
0001755672,0001755672,CTVA,2022,Materials,Fertilizers & Agricultural Chemicals,0.5,0.34782608695652173,0.0732673267326732,0.0269135107231686,0.0269135107231686,9.975808214115753,1.0986122886681098,1,97415,123,21500.0,42618000000.0,54037303296.0,2019.0
0000909832,0000909832,COST,2025,Consumer Staples,Consumer Staples Merchandise Retail,0.3333333333333333,0.17647058823529413,0.0665606783253842,0.1050467580643069,0.1050467580643069,12.739637756265655,3.8918202981106265,2,31995,38,341000.0,77099000000.0,446448304128.0,1976.0
0000909832,0000909832,COST,2024,Consumer Staples,Consumer Staples Merchandise Retail,0.3333333333333333,0.1568627450980392,0.0665606783253842,0.1054975583909725,0.1054975583909725,12.739637756265655,3.871201010907891,2,32760,37,341000.0,69831000000.0,446448304128.0,1976.0
0000909832,0000909832,COST,2023,Consumer Staples,Consumer Staples Merchandise Retail,0.3333333333333333,0.1986754966887417,0.0665606783253842,0.0911963359132678,0.0911963359132678,12.739637756265655,3.8501476017100584,2,31453,37,341000.0,68994000000.0,446448304128.0,1976.0
0000909832,0000909832,COST,2022,Consumer Staples,Consumer Staples Merchandise Retail,0.3333333333333333,0.2391304347826087,0.0665606783253842,0.0910762709222953,0.0910762709222953,12.739637756265655,3.828641396489095,2,31645,37,341000.0,64166000000.0,446448304128.0,1976.0
0000858470,0000858470,CTRA,2025,Energy,Oil & Gas Exploration & Production,0.25,0.8431372549019608,0.0665606783253842,0.070830411286663,0.070830411286663,6.980075940561763,1.3862943611198906,3,61269,144,1075.0,24241000000.0,24185380864.0,2021.0
0000858470,0000858470,CTRA,2024,Energy,Oil & Gas Exploration & Production,0.25,0.7581699346405228,0.0665606783253842,0.0518381502890173,0.0518381502890173,6.980075940561763,1.0986122886681098,3,59722,126,1075.0,21625000000.0,24185380864.0,2021.0
0000858470,0000858470,CTRA,2023,Energy,Oil & Gas Exploration & Production,0.2,0.7483443708609272,0.0665606783253842,0.079598334557923,0.079598334557923,6.980075940561763,0.6931471805599453,4,63276,127,1075.0,20415000000.0,24185380864.0,2021.0
0000858470,0000858470,CTRA,2022,Energy,Oil & Gas Exploration & Production,0.3333333333333333,0.7101449275362319,0.0665606783253842,0.2016969336111938,0.2016969336111938,6.980075940561763,0.0,2,74198,141,1075.0,20154000000.0,24185380864.0,2021.0
0000277948,0000277948,CSX,2025,Industrials,Rail Transportation,0.1111111111111111,0.5686274509803921,0.0665606783253842,0.0661370816354562,0.0661370816354562,10.043249494911286,3.8066624897703196,8,55250,91,23000.0,43682000000.0,80667893760.0,1980.0
0000277948,0000277948,CSX,2024,Industrials,Rail Transportation,0.1111111111111111,0.6666666666666666,0.0665606783253842,0.0811430174913478,0.0811430174913478,10.043249494911286,3.784189633918261,8,49695,91,23000.0,42764000000.0,80667893760.0,1980.0
0000277948,0000277948,CSX,2023,Industrials,Rail Transportation,0.1111111111111111,0.6423841059602649,0.0665606783253842,0.0868947218800341,0.0868947218800341,10.043249494911286,3.7612001156935624,8,48291,83,23000.0,42212000000.0,80667893760.0,1980.0
0000277948,0000277948,CSX,2022,Industrials,Rail Transportation,0.125,0.6304347826086957,0.0665606783253842,0.0981580454285168,0.0981580454285168,10.043249494911286,3.7376696182833684,7,48261,83,23000.0,41912000000.0,80667893760.0,1980.0
0000927066,0000927066,DVA,2025,Health Care,Health Care Services,0.5,0.16339869281045752,0.0665606783253842,0.0427230320095939,0.0427230320095939,11.26446410567173,3.828641396489095,1,90103,106,78000.0,17480103000.0,10020664320.0,1979.0
0000927066,0000927066,DVA,2024,Health Care,Health Care Services,0.5,0.08496732026143791,0.0665606783253842,0.0541699440240093,0.0541699440240093,11.26446410567173,3.8066624897703196,1,87371,87,78000.0,17285268000.0,10020664320.0,1979.0
0000927066,0000927066,DVA,2023,Health Care,Health Care Services,0.5,0.11920529801324503,0.0665606783253842,0.0409347859879061,0.0409347859879061,11.26446410567173,3.784189633918261,1,86255,87,78000.0,16893578000.0,10020664320.0,1979.0
0000927066,0000927066,DVA,2022,Health Care,Health Care Services,0.5,0.10869565217391304,0.0665606783253842,0.0331044221222604,0.0331044221222604,11.26446410567173,3.7612001156935624,1,89924,92,78000.0,16928252000.0,10020664320.0,1979.0
0000315189,0000315189,DE,2024,Industrials,Agricultural & Farm Machinery,0.5,0.7189542483660131,0.0665606783253842,0.0661572866194558,0.0661572866194558,11.199583645737869,5.231108616854587,1,60474,119,73100.0,107320000000.0,158634016768.0,1837.0
0000315189,0000315189,DE,2023,Industrials,Agricultural & Farm Machinery,0.5,0.6688741721854304,0.0812616648002986,0.0976682967133263,0.0976682967133263,11.199583645737869,5.225746673713202,1,58669,104,73100.0,104087000000.0,158634016768.0,1837.0
0001090012,0001090012,DVN,2025,Energy,Oil & Gas Exploration & Production,0.2,0.8823529411764706,0.0665606783253842,0.083610240830406,0.083610240830406,7.696212639346407,3.9889840465642745,4,53035,136,2200.0,31599000000.0,28338354176.0,1971.0
0001090012,0001090012,DVN,2024,Energy,Oil & Gas Exploration & Production,0.3333333333333333,0.8888888888888888,0.0665606783253842,0.0948210830135458,0.0948210830135458,7.696212639346407,3.970291913552122,2,51986,135,2200.0,30489000000.0,28338354176.0,1971.0
0001090012,0001090012,DVN,2022,Energy,Oil & Gas Exploration & Production,0.5,0.8840579710144928,0.0665606783253842,0.2535727836094599,0.2535727836094599,7.696212639346407,3.9318256327243257,1,56519,141,2200.0,23721000000.0,28338354176.0,1971.0
